feature,gain,model,fold
px_ret_mean_63,0.0066840466460544356,ridge,13
aux_adractcnt_z63,0.006631191269934586,ridge,13
tech_macd_signal_norm,0.006609657366367911,ridge,13
vol_qv_median_ratio_63,0.006456798540343355,ridge,13
aux_txcnt_chg_7,0.0061001290911610615,ridge,13
xa_corr_ref_90,0.0057164236736587425,ridge,13
aux_splycur_z63,0.005612800592499965,ridge,13
cal_dom_sin,0.005585268878424026,ridge,13
px_dist_min_21,0.005557718599475708,ridge,13
xa_rank_ret_lag1,0.005059355161096814,ridge,13
xa_ref_ret_mean_5,0.004830674271015031,ridge,13
xa_excess_ret_lag1,0.004145498597170916,ridge,13
aux_adractcnt_chg_7,0.0039737752403405085,ridge,13
cal_moy_cos,0.003833032968094005,ridge,13
px_cumret_7,0.0033965665651186482,ridge,13
tech_obv_zscore_21,0.0033939665758756566,ridge,13
px_ret_10,0.0025972152113903995,ridge,13
px_ret_mean_10,0.0025972152113903986,ridge,13
vol_taker_buy_ratio,0.002377586245221425,ridge,13
vol_taker_buy_ratio_dev,0.002377586245221408,ridge,13
px_ret_std_10,0.002066140058253585,ridge,13
px_dist_min_63,0.001213264478421844,ridge,13
tech_stoch_d_14,0.0012016136607907353,ridge,13
tech_bb_pos_20,0.0008927114221237448,ridge,13
xa_market_ret_mean_5,0.0008803673319747623,ridge,13
xa_corr_ref_30,0.0007193973378347165,ridge,13
px_ret_std_63,0.0005643324148765809,ridge,13
px_dist_max_63,0.000330074198531157,ridge,13
px_ret_std_21,0.00011784084851400894,ridge,13
tech_rsi_14,7.3452349788363544e-06,ridge,13
rng_close_position,0.06858159046376303,ridge,14
px_ret_1,0.051816141051471344,ridge,14
cal_dom_cos,0.05109618832323509,ridge,14
xa_ref_ret_lag2,0.03913206728929654,ridge,14
aux_fng,0.03890671958375042,ridge,14
cal_is_weekend,0.035861944965402286,ridge,14
aux_splycur_chg_7,0.03567683489043039,ridge,14
px_ret_skew_21,0.03338418702912633,ridge,14
cal_dow_sin,0.03294707736042971,ridge,14
cal_dow_cos,0.03162631616598878,ridge,14
xa_market_dispersion,0.029909033100790315,ridge,14
vol_taker_buy_ratio_mean_7,0.02743159205004963,ridge,14
px_ret_kurt_63,0.026038183028612633,ridge,14
rng_tr_norm,0.020317392503027706,ridge,14
xa_ref_vol_21,0.020262919352122558,ridge,14
xa_ref_ret_lag1,0.01968923113564213,ridge,14
aux_txcnt_z63,0.019447443464784855,ridge,14
px_ret_kurt_21,0.019401256355715296,ridge,14
xa_rel_strength_7,0.0189645908957193,ridge,14
rng_intraday,0.018071344514474685,ridge,14
px_ret_mean_21,0.017797457252718144,ridge,14
px_ret_21,0.017797457252718137,ridge,14
tech_macd_hist_norm,0.017759008917684685,ridge,14
px_ret_skew_63,0.017753754864893185,ridge,14
rng_garman_klass_5,0.01754859224544872,ridge,14
px_ret_2,0.016893825841097436,ridge,14
vol_log1p_quote_volume,0.016755071323767624,ridge,14
rng_atr_14_norm,0.016673854135376878,ridge,14
px_cumret_30,0.016420918754991222,ridge,14
cal_dom_sin,0.015505217852758943,ridge,14
px_dist_max_21,0.014960702177772777,ridge,14
aux_fng_chg_7,0.014645640395851483,ridge,14
vol_log1p_volume,0.01318803622336667,ridge,14
xa_market_ret_lag1,0.011610751165978062,ridge,14
aux_splycur_z63,0.010963858816926722,ridge,14
px_ret_5,0.010819873942218864,ridge,14
px_ret_mean_5,0.010819873942218857,ridge,14
rng_parkinson_5,0.01052745670965547,ridge,14
vol_ret_corr_21,0.010350444309824599,ridge,14
px_ret_3,0.010161878927890307,ridge,14
rng_cc_parkinson_ratio_21,0.009830647901553009,ridge,14
tech_stoch_k_14,0.009814606750642482,ridge,14
vol_zscore_21,0.009670508322208752,ridge,14
xa_rel_strength_30,0.009520623124349604,ridge,14
tech_macd_line_norm,0.009150488727415034,ridge,14
px_cumret_90,0.008850673258048392,ridge,14
rng_garman_klass_21,0.008502287327559942,ridge,14
cal_moy_sin,0.008364219227107119,ridge,14
aux_fng_z_63,0.007076461603272471,ridge,14
vol_trades_zscore_21,0.0068429180037835186,ridge,14
px_ret_std_5,0.006620332704836791,ridge,14
tech_macd_signal_norm,0.006544202244786327,ridge,14
px_dist_min_21,0.006506928442492077,ridge,14
xa_corr_ref_90,0.005922282559066277,ridge,14
rng_parkinson_21,0.005749972353509083,ridge,14
vol_qv_median_ratio_63,0.0057449134678274755,ridge,14
px_ret_mean_63,0.0054751122746915706,ridge,14
px_ret_std_10,0.005409083469692802,ridge,14
px_ret_10,0.005267008135153908,ridge,14
px_ret_mean_10,0.005267008135153894,ridge,14
aux_adractcnt_z63,0.004960691609199228,ridge,14
tech_bb_pos_20,0.004940439210885217,ridge,14
px_cumret_7,0.004813145036123981,ridge,14
aux_txcnt_chg_7,0.004233715648535896,ridge,14
px_ret_std_63,0.002929128729421783,ridge,14
vol_taker_buy_ratio,0.002575534377684114,ridge,14
vol_taker_buy_ratio_dev,0.002575534377684086,ridge,14
aux_adractcnt_chg_7,0.0025599876148889047,ridge,14
tech_stoch_d_14,0.0021176012675879546,ridge,14
xa_rank_ret_lag1,0.002064622892216777,ridge,14
cal_moy_cos,0.002063786452189915,ridge,14
xa_excess_ret_lag1,0.001865203123102251,ridge,14
xa_ref_ret_mean_5,0.0018141076568344591,ridge,14
px_dist_min_63,0.001728669423049799,ridge,14
px_ret_std_21,0.0010813663679811267,ridge,14
xa_market_ret_mean_5,0.0007266935326617607,ridge,14
tech_rsi_14,0.0006716963201338203,ridge,14
tech_obv_zscore_21,0.0005931169040938708,ridge,14
xa_corr_ref_30,0.0005386430177869306,ridge,14
px_dist_max_63,0.00037336200136122306,ridge,14
rng_close_position,0.06109706764719612,ridge,15
px_ret_1,0.05529774149076172,ridge,15
cal_dom_cos,0.047867814026597934,ridge,15
aux_fng,0.044835995259099586,ridge,15
cal_dow_cos,0.03643669745414671,ridge,15
cal_dow_sin,0.03616528059227141,ridge,15
cal_is_weekend,0.03491887019475334,ridge,15
xa_ref_ret_lag2,0.03448472839793382,ridge,15
aux_splycur_chg_7,0.03315888155649685,ridge,15
xa_market_dispersion,0.03209716386965112,ridge,15
px_ret_skew_21,0.03123266755960054,ridge,15
px_ret_kurt_63,0.02872867974780094,ridge,15
xa_rel_strength_7,0.028371838323458246,ridge,15
aux_txcnt_z63,0.025498473117404594,ridge,15
vol_taker_buy_ratio_mean_7,0.02497757890183969,ridge,15
xa_ref_ret_lag1,0.024739642172099677,ridge,15
tech_macd_hist_norm,0.022644994540768668,ridge,15
xa_market_ret_lag1,0.022038885795723485,ridge,15
xa_ref_vol_21,0.02099465654195923,ridge,15
px_ret_skew_63,0.020504997664326383,ridge,15
aux_fng_chg_7,0.020125185421147607,ridge,15
px_ret_21,0.018517851007690746,ridge,15
px_ret_mean_21,0.018517851007690735,ridge,15
rng_atr_14_norm,0.0182337579545858,ridge,15
cal_dom_sin,0.017547226541312713,ridge,15
rng_tr_norm,0.017533533846576688,ridge,15
px_ret_kurt_21,0.017117767509873313,ridge,15
vol_ret_corr_21,0.01648696653061217,ridge,15
tech_stoch_k_14,0.01509265066411405,ridge,15
rng_intraday,0.014905625414436694,ridge,15
px_cumret_30,0.014301769278237446,ridge,15
rng_garman_klass_5,0.014102364965602274,ridge,15
px_ret_2,0.013607436768640768,ridge,15
xa_rel_strength_30,0.013450502673975014,ridge,15
px_dist_max_21,0.012423801950871692,ridge,15
vol_log1p_quote_volume,0.011766580486979678,ridge,15
px_ret_5,0.011756316401611152,ridge,15
px_ret_mean_5,0.011756316401611141,ridge,15
px_ret_3,0.011347899447611672,ridge,15
px_ret_mean_63,0.01021839516397042,ridge,15
aux_fng_z_63,0.010136310362155933,ridge,15
px_ret_std_5,0.009966758569233505,ridge,15
vol_zscore_21,0.009852207362807766,ridge,15
vol_log1p_volume,0.009813194038105285,ridge,15
rng_cc_parkinson_ratio_21,0.009442393200003663,ridge,15
tech_macd_line_norm,0.00923018702851457,ridge,15
aux_splycur_z63,0.008844204915678876,ridge,15
px_cumret_7,0.00847773618138393,ridge,15
rng_garman_klass_21,0.008468909292641566,ridge,15
px_dist_min_21,0.008468214969257882,ridge,15
px_ret_10,0.008106200228817854,ridge,15
px_ret_mean_10,0.008106200228817854,ridge,15
px_cumret_90,0.00751578214826138,ridge,15
rng_parkinson_5,0.006889135273801169,ridge,15
cal_moy_cos,0.006323473743172939,ridge,15
xa_market_ret_mean_5,0.006318048900439454,ridge,15
xa_corr_ref_90,0.005990861916997424,ridge,15
rng_parkinson_21,0.005574157956302345,ridge,15
vol_trades_zscore_21,0.0055168271513143016,ridge,15
tech_macd_signal_norm,0.005432305337903889,ridge,15
px_ret_std_10,0.004956126131017636,ridge,15
tech_bb_pos_20,0.004732839435303988,ridge,15
cal_moy_sin,0.004222469963436338,ridge,15
aux_txcnt_chg_7,0.0036317036268983492,ridge,15
xa_ref_ret_mean_5,0.0035658172569338004,ridge,15
px_ret_std_63,0.0035040672723977086,ridge,15
px_dist_max_63,0.0027776867161806397,ridge,15
tech_obv_zscore_21,0.00251023239266802,ridge,15
xa_excess_ret_lag1,0.002330124398149182,ridge,15
vol_taker_buy_ratio_dev,0.002123095253863817,ridge,15
vol_taker_buy_ratio,0.0021230952538637713,ridge,15
aux_adractcnt_z63,0.0020709014559799764,ridge,15
tech_stoch_d_14,0.0016067970890870952,ridge,15
px_ret_std_21,0.001442797939597446,ridge,15
xa_corr_ref_30,0.001323460850967296,ridge,15
aux_adractcnt_chg_7,0.0011807971887344002,ridge,15
px_dist_min_63,0.000850834900333972,ridge,15
tech_rsi_14,0.0008022622225317696,ridge,15
vol_qv_median_ratio_63,0.0006523802886068007,ridge,15
xa_rank_ret_lag1,0.0006222382127137665,ridge,15
rng_close_position,0.06292229918518996,ridge,16
px_ret_1,0.05480353829340301,ridge,16
aux_fng,0.05251997569019553,ridge,16
cal_dom_cos,0.04739851209615771,ridge,16
px_ret_skew_21,0.03420676520578148,ridge,16
xa_market_dispersion,0.034081612501702586,ridge,16
cal_dow_cos,0.03384032259186434,ridge,16
xa_ref_ret_lag2,0.033228593546667066,ridge,16
aux_splycur_chg_7,0.03081549316616606,ridge,16
px_ret_kurt_63,0.03036936569227665,ridge,16
xa_rel_strength_7,0.030317464029563698,ridge,16
aux_txcnt_z63,0.028374793091586966,ridge,16
cal_dow_sin,0.028260440117251855,ridge,16
cal_is_weekend,0.026359804142172795,ridge,16
rng_tr_norm,0.02381114374062041,ridge,16
px_ret_skew_63,0.023782266702744467,ridge,16
vol_taker_buy_ratio_mean_7,0.023080755822478087,ridge,16
xa_ref_ret_lag1,0.022590567149957667,ridge,16
xa_market_ret_lag1,0.02160489179240155,ridge,16
px_ret_kurt_21,0.02119968252064727,ridge,16
rng_intraday,0.020846077946568647,ridge,16
px_ret_21,0.020707462410354018,ridge,16
px_ret_mean_21,0.020707462410354014,ridge,16
xa_ref_vol_21,0.02048050773207527,ridge,16
tech_macd_hist_norm,0.020180252794919435,ridge,16
rng_atr_14_norm,0.01742782859618523,ridge,16
aux_fng_chg_7,0.017299304311824852,ridge,16
tech_stoch_k_14,0.015207465702378364,ridge,16
xa_rel_strength_30,0.015098246936672107,ridge,16
rng_garman_klass_5,0.0150167888505422,ridge,16
px_cumret_30,0.013448647864597827,ridge,16
aux_splycur_z63,0.013038279693765687,ridge,16
px_ret_mean_5,0.01293606421971587,ridge,16
px_ret_5,0.012936064219715862,ridge,16
px_ret_2,0.012522765016681486,ridge,16
px_ret_std_5,0.012314480300758105,ridge,16
rng_cc_parkinson_ratio_21,0.011529187190886832,ridge,16
vol_ret_corr_21,0.01144236002528154,ridge,16
px_ret_mean_63,0.010840864955651789,ridge,16
tech_macd_line_norm,0.01063464288265424,ridge,16
px_dist_max_21,0.0106201575007588,ridge,16
xa_ref_ret_mean_5,0.01051247428142725,ridge,16
cal_moy_cos,0.010363205376802258,ridge,16
px_dist_min_21,0.010325660142563774,ridge,16
cal_dom_sin,0.010065183348325613,ridge,16
px_cumret_90,0.00951476977777789,ridge,16
vol_zscore_21,0.009450105058860788,ridge,16
px_ret_3,0.009240028396114534,ridge,16
xa_market_ret_mean_5,0.009070967871132766,ridge,16
rng_garman_klass_21,0.008970471902932165,ridge,16
rng_parkinson_5,0.008802865734230801,ridge,16
cal_moy_sin,0.008083520479786933,ridge,16
tech_macd_signal_norm,0.007848493903448921,ridge,16
aux_txcnt_chg_7,0.006969251886196642,ridge,16
px_ret_std_10,0.006893094318697692,ridge,16
aux_fng_z_63,0.006779936740608482,ridge,16
px_cumret_7,0.006111165394712873,ridge,16
rng_parkinson_21,0.005819162417941312,ridge,16
px_ret_10,0.005720495753895348,ridge,16
px_ret_mean_10,0.005720495753895341,ridge,16
xa_corr_ref_90,0.00540459498808993,ridge,16
vol_log1p_quote_volume,0.004998581268300044,ridge,16
px_ret_std_63,0.0049111018953438895,ridge,16
tech_stoch_d_14,0.0039703853644608685,ridge,16
vol_log1p_volume,0.003793175484493925,ridge,16
tech_obv_zscore_21,0.003323891179936407,ridge,16
aux_adractcnt_z63,0.0029597990864089494,ridge,16
xa_rank_ret_lag1,0.0019088488492314483,ridge,16
xa_excess_ret_lag1,0.0018989526246370103,ridge,16
aux_adractcnt_chg_7,0.001549810626706355,ridge,16
vol_taker_buy_ratio_dev,0.00147658467854868,ridge,16
vol_taker_buy_ratio,0.0014765846785486734,ridge,16
px_ret_std_21,0.0014498665945773723,ridge,16
vol_trades_zscore_21,0.0014377931944349724,ridge,16
px_dist_max_63,0.0010249276979841376,ridge,16
px_dist_min_63,0.0009201397100914476,ridge,16
xa_corr_ref_30,0.0008664828937420623,ridge,16
vol_qv_median_ratio_63,0.0003285183272693401,ridge,16
tech_bb_pos_20,0.00022065588765352725,ridge,16
tech_rsi_14,0.00020286415498806026,ridge,16
rng_close_position,0.059574273076379795,ridge,17
aux_fng,0.057084548631518614,ridge,17
px_ret_1,0.05424548265511521,ridge,17
cal_dom_cos,0.04935623343374823,ridge,17
px_ret_skew_21,0.040703647856351804,ridge,17
cal_is_weekend,0.03769238084236643,ridge,17
xa_ref_ret_lag2,0.0324435545796761,ridge,17
cal_dow_cos,0.03236538813683896,ridge,17
xa_rel_strength_7,0.03013117901319548,ridge,17
aux_splycur_chg_7,0.028262282143361135,ridge,17
cal_dow_sin,0.02710521779634383,ridge,17
rng_tr_norm,0.026820561830227477,ridge,17
vol_taker_buy_ratio_mean_7,0.02664925826015102,ridge,17
px_ret_skew_63,0.024727909742775243,ridge,17
px_ret_kurt_21,0.024494631988615338,ridge,17
rng_intraday,0.024458047213039288,ridge,17
xa_ref_vol_21,0.02395585476867622,ridge,17
xa_market_dispersion,0.023779589696567897,ridge,17
aux_txcnt_z63,0.023328129509807817,ridge,17
px_ret_kurt_63,0.02328099691970742,ridge,17
px_ret_21,0.019963429574238342,ridge,17
px_ret_mean_21,0.01996342957423832,ridge,17
cal_dom_sin,0.019359731761354766,ridge,17
xa_ref_ret_lag1,0.018447458042235233,ridge,17
rng_garman_klass_5,0.018056142764393875,ridge,17
xa_market_ret_lag1,0.01711731343522238,ridge,17
xa_rel_strength_30,0.01690453414055081,ridge,17
aux_fng_chg_7,0.016783197586431424,ridge,17
rng_atr_14_norm,0.016685103761189764,ridge,17
tech_macd_hist_norm,0.014320063344075455,ridge,17
tech_stoch_k_14,0.01402243375334384,ridge,17
aux_splycur_z63,0.01369914986273766,ridge,17
cal_moy_sin,0.013543928499848435,ridge,17
px_cumret_30,0.013522092751289188,ridge,17
px_ret_2,0.013103138032467827,ridge,17
px_ret_mean_63,0.01236255909705945,ridge,17
xa_market_ret_mean_5,0.012129811636015618,ridge,17
tech_macd_line_norm,0.01146352460805543,ridge,17
px_cumret_90,0.011179212820844806,ridge,17
rng_parkinson_5,0.010845819981839894,ridge,17
px_ret_5,0.010581756076333815,ridge,17
px_ret_mean_5,0.010581756076333814,ridge,17
px_ret_3,0.010402594067464719,ridge,17
vol_zscore_21,0.010331472154520077,ridge,17
px_dist_min_21,0.010129196037271937,ridge,17
px_dist_max_21,0.009807984517499199,ridge,17
rng_garman_klass_21,0.009595948311878056,ridge,17
px_ret_std_10,0.009531473331401601,ridge,17
xa_ref_ret_mean_5,0.00906862756729441,ridge,17
tech_macd_signal_norm,0.009023770074594536,ridge,17
rng_cc_parkinson_ratio_21,0.008664081997086103,ridge,17
vol_ret_corr_21,0.008060900687219463,ridge,17
rng_parkinson_21,0.007129066675146533,ridge,17
px_ret_std_5,0.0070619471329710784,ridge,17
px_cumret_7,0.00704172874044154,ridge,17
aux_adractcnt_z63,0.00600285069229987,ridge,17
px_ret_10,0.005976287805835412,ridge,17
px_ret_mean_10,0.005976287805835346,ridge,17
cal_moy_cos,0.0054381299314325005,ridge,17
px_ret_std_63,0.005300083848704495,ridge,17
aux_adractcnt_chg_7,0.0046817971091447355,ridge,17
aux_txcnt_chg_7,0.0034748512017765193,ridge,17
vol_trades_zscore_21,0.003375078325526893,ridge,17
xa_corr_ref_30,0.0031494511428785455,ridge,17
xa_rank_ret_lag1,0.0029423888911689535,ridge,17
tech_rsi_14,0.002870806015224105,ridge,17
xa_excess_ret_lag1,0.002805654703867392,ridge,17
aux_fng_z_63,0.0025547391850388227,ridge,17
tech_obv_zscore_21,0.002450884239316609,ridge,17
px_dist_min_63,0.002406520867623426,ridge,17
vol_log1p_quote_volume,0.0022451465435114277,ridge,17
tech_bb_pos_20,0.0019300439348358637,ridge,17
xa_corr_ref_90,0.0018852809076484746,ridge,17
vol_qv_median_ratio_63,0.0016803193045266964,ridge,17
px_ret_std_21,0.0012846463559642502,ridge,17
vol_taker_buy_ratio_dev,0.0008157889008656573,ridge,17
vol_taker_buy_ratio,0.0008157889008656091,ridge,17
px_dist_max_63,0.0006773667361263157,ridge,17
vol_log1p_volume,0.00018920600413797033,ridge,17
tech_stoch_d_14,3.462166741889646e-05,ridge,17
rng_close_position,0.06108308972873566,ridge,18
px_ret_1,0.056223039649309366,ridge,18
aux_fng,0.04761597220772024,ridge,18
cal_dom_cos,0.04693491127486481,ridge,18
xa_ref_ret_lag2,0.03721296999325518,ridge,18
cal_is_weekend,0.036352441428023345,ridge,18
px_ret_skew_21,0.035139403933267706,ridge,18
cal_dow_cos,0.03331696714182079,ridge,18
xa_rel_strength_7,0.032113654412679084,ridge,18
aux_splycur_chg_7,0.0292175006862105,ridge,18
vol_taker_buy_ratio_mean_7,0.029104267715767435,ridge,18
cal_dow_sin,0.028976656269702555,ridge,18
rng_tr_norm,0.02612880103011254,ridge,18
px_ret_kurt_63,0.025835191776744662,ridge,18
xa_market_dispersion,0.02459613064193881,ridge,18
rng_intraday,0.023865648530984322,ridge,18
px_ret_kurt_21,0.023860652903869947,ridge,18
px_ret_skew_63,0.02129880690562297,ridge,18
px_ret_mean_21,0.020695873181119644,ridge,18
px_ret_21,0.020695873181119637,ridge,18
aux_txcnt_z63,0.020206201765278493,ridge,18
xa_ref_ret_lag1,0.01928841333145526,ridge,18
px_ret_2,0.016915405913768146,ridge,18
rng_atr_14_norm,0.015205236793654316,ridge,18
aux_splycur_z63,0.015159146121162608,ridge,18
tech_macd_hist_norm,0.015027680658127079,ridge,18
px_dist_max_21,0.014995204855067727,ridge,18
aux_fng_chg_7,0.014758146723666358,ridge,18
xa_rel_strength_30,0.014725234079809479,ridge,18
vol_zscore_21,0.014488210316475276,ridge,18
xa_market_ret_lag1,0.013372998552620346,ridge,18
xa_ref_vol_21,0.012683893740502333,ridge,18
px_cumret_90,0.012666563716806646,ridge,18
rng_garman_klass_5,0.01151682794343901,ridge,18
px_ret_5,0.011381591742687812,ridge,18
px_ret_mean_5,0.01138159174268781,ridge,18
tech_stoch_k_14,0.01126999543543639,ridge,18
vol_ret_corr_21,0.011233372337457515,ridge,18
cal_dom_sin,0.010592362549708068,ridge,18
xa_corr_ref_30,0.010519529342709881,ridge,18
cal_moy_sin,0.01047341330524466,ridge,18
tech_macd_line_norm,0.009954495519757793,ridge,18
px_ret_3,0.00985253762024494,ridge,18
px_ret_std_10,0.00961951356446922,ridge,18
px_dist_min_21,0.009349348465561009,ridge,18
px_ret_std_5,0.009258002514210245,ridge,18
tech_stoch_d_14,0.008745045048558806,ridge,18
xa_ref_ret_mean_5,0.008743431385446336,ridge,18
rng_garman_klass_21,0.008230687475705866,ridge,18
px_cumret_30,0.008206747862731758,ridge,18
px_ret_mean_63,0.008035615075007281,ridge,18
tech_obv_zscore_21,0.007443151927029529,ridge,18
tech_macd_signal_norm,0.0073391629654349245,ridge,18
xa_market_ret_mean_5,0.007129180737125075,ridge,18
rng_parkinson_21,0.006797850830628568,ridge,18
px_ret_10,0.006794582056734968,ridge,18
px_ret_mean_10,0.006794582056734964,ridge,18
px_ret_std_63,0.006620042224347661,ridge,18
rng_parkinson_5,0.006557916572239898,ridge,18
rng_cc_parkinson_ratio_21,0.0063669378982003175,ridge,18
vol_log1p_volume,0.006231316952109007,ridge,18
cal_moy_cos,0.00621378194191297,ridge,18
aux_txcnt_chg_7,0.006142795256520017,ridge,18
aux_fng_z_63,0.0053546538165482735,ridge,18
px_dist_max_63,0.005100852873850459,ridge,18
xa_corr_ref_90,0.005047782578819125,ridge,18
aux_adractcnt_chg_7,0.0049633618352560955,ridge,18
px_cumret_7,0.0049490254810553615,ridge,18
xa_excess_ret_lag1,0.004213271571378417,ridge,18
aux_adractcnt_z63,0.004005109911536604,ridge,18
px_dist_min_63,0.003952629643820262,ridge,18
vol_qv_median_ratio_63,0.0036446456653693323,ridge,18
px_ret_std_21,0.003130199242806216,ridge,18
vol_taker_buy_ratio_dev,0.0028576485832040393,ridge,18
vol_taker_buy_ratio,0.0028576485832040323,ridge,18
vol_trades_zscore_21,0.0015271533803524382,ridge,18
tech_rsi_14,0.0013343852636041116,ridge,18
xa_rank_ret_lag1,0.0004858164269347677,ridge,18
tech_bb_pos_20,0.0003185984721983234,ridge,18
vol_log1p_quote_volume,4.179955621477503e-05,ridge,18
rng_close_position,0.06204251481465406,ridge,19
px_ret_1,0.05541040760636883,ridge,19
aux_fng,0.04529714250680423,ridge,19
cal_dom_cos,0.038224148858420126,ridge,19
xa_ref_ret_lag2,0.0381213398992556,ridge,19
cal_is_weekend,0.03500527770109859,ridge,19
px_ret_skew_21,0.03426015102755139,ridge,19
cal_dow_sin,0.030185548514126546,ridge,19
xa_rel_strength_7,0.027738112714461888,ridge,19
vol_taker_buy_ratio_mean_7,0.027514786255391017,ridge,19
aux_splycur_chg_7,0.027003107669124404,ridge,19
xa_market_dispersion,0.026713663939067635,ridge,19
rng_tr_norm,0.026091608471629224,ridge,19
cal_dow_cos,0.025418103473000296,ridge,19
px_ret_kurt_63,0.024184662104698478,ridge,19
px_ret_mean_21,0.024146137997193916,ridge,19
px_ret_21,0.024146137997193916,ridge,19
rng_intraday,0.023938144138045916,ridge,19
px_ret_kurt_21,0.02282797223031812,ridge,19
xa_ref_ret_lag1,0.019388538536189378,ridge,19
px_ret_skew_63,0.01907591692535061,ridge,19
xa_market_ret_lag1,0.017089512463836776,ridge,19
rng_atr_14_norm,0.016628776726225303,ridge,19
tech_macd_hist_norm,0.01594699403318143,ridge,19
aux_splycur_z63,0.015188513442444245,ridge,19
px_ret_2,0.014948824794354722,ridge,19
vol_zscore_21,0.014828032042840616,ridge,19
px_cumret_30,0.014603974725348174,ridge,19
px_dist_max_21,0.013850554793943811,ridge,19
vol_ret_corr_21,0.013681641171786245,ridge,19
px_cumret_90,0.01356493239774168,ridge,19
aux_fng_chg_7,0.013547848076079777,ridge,19
aux_txcnt_z63,0.013395060155316878,ridge,19
xa_rel_strength_30,0.012570831879076054,ridge,19
rng_garman_klass_5,0.012364400304685693,ridge,19
cal_dom_sin,0.011981687776495857,ridge,19
px_ret_std_5,0.01191073057921655,ridge,19
tech_stoch_d_14,0.011581255269396209,ridge,19
xa_ref_vol_21,0.011072448236095355,ridge,19
px_ret_3,0.011028484085786938,ridge,19
xa_corr_ref_30,0.010839676572828492,ridge,19
px_dist_min_63,0.010085946332696608,ridge,19
px_ret_5,0.010045127988560205,ridge,19
px_ret_mean_5,0.010045127988560198,ridge,19
tech_macd_line_norm,0.009533776448863565,ridge,19
rng_cc_parkinson_ratio_21,0.008943867244653226,ridge,19
cal_moy_sin,0.008852033641740378,ridge,19
aux_adractcnt_z63,0.008631239866082689,ridge,19
aux_fng_z_63,0.008492464455344614,ridge,19
rng_garman_klass_21,0.00814356750544347,ridge,19
px_ret_std_10,0.00801587951999097,ridge,19
vol_log1p_volume,0.007746090604431959,ridge,19
px_ret_mean_10,0.007443140916680263,ridge,19
px_ret_10,0.00744314091668026,ridge,19
xa_market_ret_mean_5,0.0072150342914132784,ridge,19
tech_macd_signal_norm,0.006845833630860091,ridge,19
rng_parkinson_21,0.00680816339967824,ridge,19
px_ret_std_63,0.006722164292266185,ridge,19
tech_stoch_k_14,0.006634662520331719,ridge,19
rng_parkinson_5,0.006581602498879312,ridge,19
xa_excess_ret_lag1,0.0064997860039900275,ridge,19
px_dist_min_21,0.00638289365301882,ridge,19
tech_obv_zscore_21,0.00633669872057588,ridge,19
cal_moy_cos,0.005666971690640474,ridge,19
xa_ref_ret_mean_5,0.005538294671301468,ridge,19
xa_corr_ref_90,0.005518027662934954,ridge,19
px_ret_mean_63,0.004734445546386125,ridge,19
px_cumret_7,0.004352316999825951,ridge,19
px_dist_max_63,0.0041534772644790585,ridge,19
tech_bb_pos_20,0.003555081447219344,ridge,19
aux_adractcnt_chg_7,0.003211541548531267,ridge,19
px_ret_std_21,0.0032091821380406346,ridge,19
xa_rank_ret_lag1,0.0016503441132751102,ridge,19
tech_rsi_14,0.001437876316393592,ridge,19
vol_taker_buy_ratio_dev,0.0014260302078199975,ridge,19
vol_taker_buy_ratio,0.0014260302078199668,ridge,19
aux_txcnt_chg_7,0.0010186078359323903,ridge,19
vol_log1p_quote_volume,0.000498309454758948,ridge,19
vol_trades_zscore_21,0.00020095632921563651,ridge,19
vol_qv_median_ratio_63,0.00011807826269231587,ridge,19
rng_close_position,0.06701704275507002,ridge,20
px_ret_1,0.056137344050829145,ridge,20
aux_fng,0.048296092562310364,ridge,20
cal_is_weekend,0.03973136178644147,ridge,20
xa_ref_ret_lag2,0.03849409638292331,ridge,20
cal_dom_cos,0.03516543571486217,ridge,20
cal_dow_cos,0.030836942067082672,ridge,20
rng_tr_norm,0.030077270328180514,ridge,20
rng_intraday,0.028175002044030076,ridge,20
px_ret_skew_21,0.02797738698700369,ridge,20
cal_dow_sin,0.027376728540831095,ridge,20
xa_rel_strength_7,0.026500893672853014,ridge,20
vol_taker_buy_ratio_mean_7,0.025874540623839034,ridge,20
aux_splycur_chg_7,0.025403478417185182,ridge,20
px_ret_mean_21,0.02251618142166322,ridge,20
px_ret_21,0.022516181421663208,ridge,20
xa_market_dispersion,0.021986027913610134,ridge,20
cal_dom_sin,0.020909547953443183,ridge,20
px_ret_kurt_63,0.020683825354493646,ridge,20
xa_ref_ret_lag1,0.020368982643744392,ridge,20
xa_market_ret_lag1,0.02021244657096217,ridge,20
px_ret_kurt_21,0.019798692871152476,ridge,20
aux_splycur_z63,0.017488289518540708,ridge,20
aux_txcnt_z63,0.017233756421293926,ridge,20
rng_garman_klass_5,0.016846181507156253,ridge,20
rng_atr_14_norm,0.015778852612260554,ridge,20
tech_macd_hist_norm,0.015260248145675774,ridge,20
px_dist_max_21,0.015084459930100014,ridge,20
tech_stoch_d_14,0.014309860870698148,ridge,20
vol_zscore_21,0.013775745308584305,ridge,20
px_cumret_90,0.013738715406312925,ridge,20
px_cumret_30,0.013614943926989784,ridge,20
aux_fng_z_63,0.01295515086332124,ridge,20
px_ret_2,0.012536970265814013,ridge,20
px_ret_skew_63,0.01252548903898185,ridge,20
cal_moy_sin,0.012416769830891641,ridge,20
